DOM.RU - Penza,2692,iPrimus,307.10,2.49,96.91,139.3,13.67,24.2,0.4,2022-06-06,06:21:12.11,36.88,https://www.speedtest.net/result/c/3d1acff5-8114-468b-8462-360ee4831c0f
Softcomp Telecom - Salvador,2693,iPrimus,341.36,0.94,83.79,119.8,9.88,12.3,0.0,2022-06-06,06:21:47.69,34.57,https://www.speedtest.net/result/c/0d02bb14-cb5f-4d63-9f65-4e93b71fe95c
DOM.RU - Orenberg,2694,iPrimus,316.83,0.46,98.64,135.8,6.74,5.7,0.0,2022-06-06,06:22:18.29,29.6,https://www.speedtest.net/result/c/8c4754aa-eec6-4849-9b17-23d66a5e6bbe
DOM.RU - Novosibirsk,2696,iPrimus,331.11,2.42,85.27,119.9,15.90,26.6,0.0,2022-06-06,06:22:57.73,37.07,https://www.speedtest.net/result/c/cd7a366e-e980-4531-b97f-271c7a656312
DOM.RU - Tyumen,2697,iPrimus,324.80,0.31,84.54,117.3,15.75,27.6,0.0,2022-06-06,06:23:35.30,36.55,https://www.speedtest.net/result/c/03ec14c6-290b-4da6-a116-1514ace1054b
DOM.RU - Nizhny Novgorod,2698,iPrimus,299.81,0.34,86.95,115.7,14.63,25.8,0.0,2022-06-06,06:24:13.54,37.24,https://www.speedtest.net/result/c/53ed7b09-356e-47b9-9f7a-b353ab4285ed
DOM.RU - Magnitogorsk,2699,iPrimus,314.46,0.44,94.83,132.9,15.48,26.8,0.0,2022-06-06,06:24:51.28,36.73,https://www.speedtest.net/result/c/e81c4a83-c2c4-45f6-9b95-955aa3c75f77
DOM.RU - Kurgan,2700,iPrimus,324.71,0.63,95.58,133.7,11.53,20.5,0.0,2022-06-06,06:25:28.55,36.27,https://www.speedtest.net/result/c/4394d3e3-a54e-43bd-9b98-53710fd1d349
DOM.RU - Krasnoyarsk,2701,iPrimus,349.95,0.78,90.71,125.1,10.32,18.2,0.0,2022-06-06,06:26:06.58,37.03,https://www.speedtest.net/result/c/52ce825f-e46c-4be8-bc80-1cabca883dae
DOM.RU - Kirov,2702,iPrimus,302.29,0.76,94.04,130.8,11.51,16.0,0.0,2022-06-06,06:26:43.33,35.73,https://www.speedtest.net/result/c/7606c16b-359b-443c-8f14-efd6d25befe9
DOM.RU - Kazan,2703,iPrimus,306.42,0.30,90.56,126.4,15.89,27.5,0.0,2022-06-06,06:27:20.92,36.58,https://www.speedtest.net/result/c/6ac009d2-5e98-42b2-ae8b-c25fa9322c27
DOM.RU - Izhevsk,2704,iPrimus,321.90,0.41,75.80,111.4,15.06,26.0,0.0,2022-06-06,06:27:58.52,36.58,https://www.speedtest.net/result/c/fa9fb986-87a9-4879-b6d2-30507a349d88
DOM.RU - Voronezh,2706,iPrimus,294.82,0.48,101.34,145.0,15.50,27.1,0.0,2022-06-06,06:28:38.06,36.8,https://www.speedtest.net/result/c/b9a23358-d14a-409b-a62c-7624560948de
DOM.RU - Bryansk,2707,iPrimus,302.33,0.89,90.21,123.6,15.22,26.7,0.0,2022-06-06,06:29:15.43,36.36,https://www.speedtest.net/result/c/0485255c-621b-48fb-899b-ec59bc75378d
IVO by D.t.s. S.r.l. - Florence,2710,iPrimus,289.42,1.04,70.71,99.6,12.41,21.8,0.0,2022-06-06,06:29:55.91,36.42,https://www.speedtest.net/result/c/48f56906-72a3-4021-bebc-6fb803beda58
IVO by D.t.s. S.r.l. - Grosseto,2711,iPrimus,300.59,1.83,79.84,109.0,14.27,25.0,0.0,2022-06-06,06:30:33.51,36.59,https://www.speedtest.net/result/c/14f78527-89a7-432a-a489-6b79afd8c00d
Itself s.r.o. - Brno,2713,iPrimus,322.98,0.64,89.50,132.1,13.81,24.1,0.0,2022-06-06,06:31:12.44,36.17,https://www.speedtest.net/result/c/712bfbcc-a1c3-4d01-a5e5-ab049dd92661
DOM.RU - Volgograd,2715,iPrimus,306.79,0.90,96.41,136.9,13.84,24.4,0.0,2022-06-06,06:31:51.07,36.27,https://www.speedtest.net/result/c/271367db-13ec-42fd-9204-297707028730
DOM.RU - Rostov-on-Don,2716,iPrimus,316.11,0.46,93.31,134.9,16.36,28.2,0.0,2022-06-06,06:32:28.84,36.77,https://www.speedtest.net/result/c/48c09790-04fc-45f7-83ad-098246f9f110
DOM.RU - Chelyabinsk,2717,iPrimus,328.16,1.11,82.42,107.6,14.36,24.1,0.0,2022-06-06,06:33:07.29,37.44,https://www.speedtest.net/result/c/6df76f7f-738b-4396-bafa-c78dbe321507
DOM.RU - Samara,2718,iPrimus,307.59,1.16,85.43,116.4,15.96,27.9,0.0,2022-06-06,06:33:44.58,36.28,https://www.speedtest.net/result/c/5f482d59-aefc-429c-9cbe-963b4a694c72
Simant - Bielsko-Biala,2727,iPrimus,287.02,0.97,97.88,131.9,14.22,24.8,0.0,2022-06-06,06:34:32.69,36.0,https://www.speedtest.net/result/c/94fbb473-55be-473a-a557-65d099c38a30
DOM.RU - Ufa,2729,iPrimus,320.00,1.96,82.67,115.2,15.23,26.2,0.0,2022-06-06,06:35:11.83,36.78,https://www.speedtest.net/result/c/758fa6f4-88dd-4815-8f01-830d8b3d8b4d
DOM.RU - Barnaul,2730,iPrimus,342.27,0.99,93.74,130.4,13.59,16.2,0.0,2022-06-06,06:35:48.13,35.3,https://www.speedtest.net/result/c/ca5bcd57-ccb7-4f16-b18d-842b4066571f
DOM.RU - Cheboksary,2731,iPrimus,314.70,0.36,98.51,145.6,14.63,25.3,0.0,2022-06-06,06:36:26.36,37.23,https://www.speedtest.net/result/c/15162254-fa7f-4be7-9bf3-f43b8f969635
DOM.RU - Tver,2732,iPrimus,297.54,0.44,83.29,115.9,15.86,25.4,0.0,2022-06-06,06:37:04.47,37.1,https://www.speedtest.net/result/c/55cb997f-6037-427a-a76f-41ce2865cfb9
Elektrons&K - Liepaja,2739,iPrimus,349.06,0.37,95.07,142.2,15.79,25.7,0.0,2022-06-06,06:37:50.51,37.01,https://www.speedtest.net/result/c/fe7581ff-d900-4be7-bca4-11f2893c554f
SkyLan - Veseli nad Luznici,2741,iPrimus,328.30,0.28,68.14,94.1,11.44,19.9,0.0,2022-06-06,06:38:30.08,36.82,https://www.speedtest.net/result/c/939e8ce1-d8eb-4d00-9035-c75591a8d39d
OOO RGTS "Parus" - Ruzayevka,2744,iPrimus,354.75,1.44,77.29,115.9,14.85,25.0,0.0,2022-06-06,06:39:10.96,37.16,https://www.speedtest.net/result/c/12a7a3a7-761a-41cb-bac3-c7af18b33f5d
Bashinformsvyaz - Ufa,2753,iPrimus,272.73,1.25,95.20,133.0,13.86,24.4,0.0,2022-06-06,06:39:59.82,36.0,https://www.speedtest.net/result/c/19ad4061-2564-4cda-91ee-a2fefa221e9b
Ticinocom SA - Locarno,2755,iPrimus,297.39,0.67,68.77,92.9,16.53,28.6,0.0,2022-06-06,06:40:38.32,36.14,https://www.speedtest.net/result/c/1b99938d-e9e0-4329-abbc-ab9721d18b85
WNinternet - Rosario,2756,iPrimus,398.82,0.63,69.34,94.0,11.80,20.2,0.0,2022-06-06,06:41:17.07,37.75,https://www.speedtest.net/result/c/1e03561e-6533-41a9-90bf-f270d691c92c
ISP Sovtest - Kursk,2762,iPrimus,344.29,0.19,96.85,132.4,12.51,21.5,0.0,2022-06-06,06:42:02.85,37.05,https://www.speedtest.net/result/c/a9caf44e-a5fc-4c51-837d-40a8a70e8765
Prepa Networks - San Juan,2782,iPrimus,293.91,0.65,49.35,68.5,13.51,23.7,0.0,2022-06-06,06:43:06.11,35.61,https://www.speedtest.net/result/c/fb485a22-7e85-4e01-9ba7-6a07eb4c951c
Vodafone UK - Acton,2789,iPrimus,299.34,1.16,80.03,109.3,14.68,25.7,0.0,2022-06-06,06:43:51.65,36.13,https://www.speedtest.net/result/c/ba1e170a-b07b-4e73-bbe8-5e7e309f1ce4
KCell JSC - Astana,2802,iPrimus,365.29,5.68,5.39,7.0,2.29,4.1,0.0,2022-06-06,06:45:18.77,36.77,https://www.speedtest.net/result/c/640b204e-5527-41d1-a933-7e5b166fd2d7
KCell JSC - Shymkent,2803,iPrimus,385.85,0.99,74.98,102.5,3.94,6.9,0.0,2022-06-06,06:45:57.72,37.94,https://www.speedtest.net/result/c/be2210ad-0695-401b-b034-0277599f29ef
KCell JSC - Pavlodar,2804,iPrimus,373.15,0.56,4.43,5.8,6.30,10.9,0.0,2022-06-06,06:46:36.56,37.83,https://www.speedtest.net/result/c/125316ae-23c9-4a88-ae63-77978ca21e01
Niponet Telecom - Caraguatatuba,2814,iPrimus,430.53,0.38,38.58,52.5,8.63,15.0,0.0,2022-06-06,06:47:31.65,38.65,https://www.speedtest.net/result/c/1402af5f-1b1c-4dd3-9063-6b90ba8c68b3
ISP STATUS - Kherson,2819,iPrimus,380.37,4.21,82.14,114.8,9.33,16.1,0.0,2022-06-06,06:48:20.22,41.05,https://www.speedtest.net/result/c/45e0d6f1-f415-437f-82a4-b02d7ce56c2a
SimbaNET Tanzania - Dar es Salaam,2821,iPrimus,410.93,0.34,62.76,82.4,11.69,13.8,0.0,2022-06-06,06:48:58.52,35.94,https://www.speedtest.net/result/c/9b95a1a9-adbf-4ebb-88f2-d9b044a6cbd0
Kujtesa Net - Prishtina,2836,iPrimus,263.67,0.39,104.30,151.1,15.04,26.6,0.0,2022-06-06,06:50:38.72,35.85,https://www.speedtest.net/result/c/d7560256-8c47-47e2-b447-ea9d41dd9f4f
2A TELECOM - Glória,2844,iPrimus,418.46,144.79,54.14,71.3,4.46,4.8,5.4,2022-06-06,06:51:24.30,34.05,https://www.speedtest.net/result/c/45509916-9ee6-4b8b-b03b-ac2489ebabf7
Cu.be Solutions - Diegem,2848,iPrimus,324.64,0.46,22.58,27.1,10.08,17.4,0.0,2022-06-06,06:52:06.77,37.08,https://www.speedtest.net/result/c/5eb6bcf0-5501-4ed6-802d-c067cab7311c
Istok Ltd - Kansk,2851,iPrimus,263.96,1.75,80.13,107.0,14.90,26.0,0.0,2022-06-06,06:52:47.05,36.61,https://www.speedtest.net/result/c/30786267-618f-40e1-8754-e29fee996e64
Gemnet LLC - Ulaanbaatar,2853,iPrimus,189.05,0.24,101.55,155.7,14.94,18.9,0.0,2022-06-06,06:53:21.92,32.5,https://www.speedtest.net/result/c/0160d340-7a3b-429c-872c-43892bfa8a61
REAP-ISP - Taupo,2857,iPrimus,61.48,1.01,103.23,116.5,18.08,22.9,0.0,2022-06-06,06:53:53.34,25.64,https://www.speedtest.net/result/c/b9709c3d-318a-48b6-8f7b-09990191b85f
IVO by D.t.s. S.r.l. - Massa,2864,iPrimus,293.04,0.99,94.34,123.8,13.06,22.9,0.0,2022-06-06,06:54:38.51,36.11,https://www.speedtest.net/result/c/659dd6bc-38dc-4973-a231-1a252acfbbcc
bivid - Lleida,2866,iPrimus,289.45,1.29,71.40,103.9,13.43,23.1,0.0,2022-06-06,06:55:16.90,36.0,https://www.speedtest.net/result/c/c3e5c148-178a-4bf0-af7d-b35095f25ca2
Lepida - Bologna,2872,iPrimus,296.95,0.40,101.25,140.9,12.20,21.2,0.0,2022-06-06,06:56:02.43,36.6,https://www.speedtest.net/result/c/fb11a622-a716-4b04-ae9d-734dfc1b13db
Broadband VI - Saint Thomas,2884,iPrimus,274.50,1.66,3.59,4.8,10.95,19.0,0.9,2022-06-06,06:56:56.05,37.07,https://www.speedtest.net/result/c/da16e7f8-3251-413e-b94f-bd2c029ecb80
Broadband VI - Saint Croix,2885,iPrimus,263.52,0.11,101.93,149.5,16.72,29.3,0.0,2022-06-06,06:57:32.50,35.43,https://www.speedtest.net/result/c/1ae3521c-61ea-4a77-adb7-5af983286a89
Viya - Saint Thomas,2888,iPrimus,329.24,0.93,86.22,113.4,12.98,22.6,0.0,2022-06-06,06:58:13.54,36.64,https://www.speedtest.net/result/c/d852a4ac-e1a7-4fff-81ab-583125c1d7b4
Dtel.ru - Sochi,2904,iPrimus,350.98,0.81,68.89,97.8,11.45,14.2,0.8,2022-06-06,06:59:13.20,35.39,https://www.speedtest.net/result/c/ed594cb8-5659-481a-a01e-ee07673be4ce
IPKO Telecommunications - Prishtina,2910,iPrimus,337.78,0.60,70.50,100.1,15.21,26.5,0.0,2022-06-06,06:59:58.73,37.08,https://www.speedtest.net/result/c/235020e9-8015-4628-9e81-3aaa9c95c47d
DERKOM SP. J. - Zamosc,2911,iPrimus,316.70,0.88,83.52,117.0,10.95,14.7,0.4,2022-06-06,07:00:34.50,34.77,https://www.speedtest.net/result/c/98219d8a-94ad-4b99-b6dd-3903bbc1d811
COTECAL LTDA. - El Calafate,2914,iPrimus,396.79,0.99,61.96,79.8,12.71,21.9,0.0,2022-06-06,07:01:16.27,38.06,https://www.speedtest.net/result/c/df70426a-36e6-4762-ab36-8c0b7eff4295
FORWEB - Lodz,2916,iPrimus,256.21,0.54,101.96,151.4,10.76,18.7,0.0,2022-06-06,07:01:54.48,35.87,https://www.speedtest.net/result/c/c28579e7-95ba-4fca-b26c-b6996141d457
Thüga SmartService - Hof,2933,iPrimus,325.61,0.67,97.77,123.6,15.98,26.7,0.0,2022-06-06,07:02:54.88,37.57,https://www.speedtest.net/result/c/10d0eba1-a6d6-4950-a550-89cfed889f27
LTD Shtorm - Kropyvnytskyi,2941,iPrimus,308.69,0.17,104.23,152.3,15.62,27.3,0.0,2022-06-06,07:03:45.13,39.1,https://www.speedtest.net/result/c/2e2eeb7e-09ef-4caa-873d-86e4e5d1b467
DOM.RU - Tomsk,2943,iPrimus,342.70,0.60,96.40,137.4,13.63,23.8,0.0,2022-06-06,07:04:24.35,36.85,https://www.speedtest.net/result/c/ec872324-d300-482a-9c3e-110156ff0ca0
ONDA INTERNET - Sacramento,2949,iPrimus,386.40,0.63,75.86,100.0,10.65,18.7,0.0,2022-06-06,07:05:09.91,37.83,https://www.speedtest.net/result/c/094247bd-27a5-4c8e-beea-cc65be732159
ITS Telecom - Salvador,2952,iPrimus,362.49,0.44,75.40,107.6,12.97,22.0,0.0,2022-06-06,07:05:50.84,36.84,https://www.speedtest.net/result/c/de7797ee-2951-46bf-b43d-9f437cd8c387
MTN SA - Cape Town,2962,iPrimus,362.33,0.81,44.16,64.0,11.65,20.2,0.0,2022-06-06,07:06:41.95,37.71,https://www.speedtest.net/result/c/a6bb760e-6bb8-4c1c-bfa4-7f83ffcaa6fc
Kharkiv OnLine - Kharkiv,2970,iPrimus,324.76,0.16,98.43,138.3,15.02,26.0,0.0,2022-06-06,07:07:31.57,39.18,https://www.speedtest.net/result/c/5dbf446b-3a1e-434a-b90d-4d883d70521c
Telecom Namibia - Windhoek,2985,iPrimus,407.28,0.45,57.66,77.7,13.35,22.8,0.0,2022-06-06,07:08:29.46,38.05,https://www.speedtest.net/result/c/d3221ada-b5e5-448c-b4ea-d1a714ccdc48
INTERCOMM FIBRA - Ponta Grossa,2987,iPrimus,365.56,0.29,54.06,75.4,11.43,19.9,0.0,2022-06-06,07:09:09.46,37.65,https://www.speedtest.net/result/c/8e923635-7cd7-4665-92a0-8dd5cb2e2cb3
MTN SA - Johannesburg,2990,iPrimus,353.30,0.47,77.11,104.5,12.60,20.2,0.0,2022-06-06,07:09:50.98,37.82,https://www.speedtest.net/result/c/bebc0f5f-2906-493d-96b1-7e3fc51b8d4c
EsilNet - Petropavlovsk,2991,iPrimus,318.86,0.71,53.09,75.6,13.45,23.8,0.0,2022-06-06,07:10:29.21,37.22,https://www.speedtest.net/result/c/adf06d37-c4ba-4b78-88ed-af93c4a715f7
Website Solution Limited - Hong Kong,2993,iPrimus,146.12,77.10,92.38,154.1,5.44,10.2,1.6,2022-06-06,07:11:05.49,33.92,https://www.speedtest.net/result/c/daa14695-3b65-4596-b683-9d38ba12942f
Coolnetwork - Arezzo,3009,iPrimus,281.55,0.47,27.17,36.6,13.07,23.0,0.0,2022-06-06,07:12:03.03,35.71,https://www.speedtest.net/result/c/ca8900df-a13e-40a4-95a2-65767568c7e1
TransCom - Uzhgorod,3022,iPrimus,264.37,0.79,73.10,115.6,14.62,25.9,0.0,2022-06-06,07:12:57.11,36.16,https://www.speedtest.net/result/c/0761d212-16a9-4c82-9087-ceff040974e2
Beanfield Metroconnect - Toronto; ON,3025,iPrimus,240.51,2.38,78.16,121.7,16.56,29.0,0.4,2022-06-06,07:13:37.26,36.42,https://www.speedtest.net/result/c/5b760705-8a08-450f-9e89-bd67efc5e2cc
IFX Networks Venezuela - Caracas,3027,iPrimus,278.52,0.57,63.69,85.7,15.32,18.3,0.0,2022-06-06,07:14:14.24,34.27,https://www.speedtest.net/result/c/626812c9-df0a-4455-8f0a-955f3a98566d
Highlands Cable - Highlands; NC,3046,iPrimus,298.50,0.45,89.21,122.7,11.84,20.0,0.0,2022-06-06,07:15:16.98,36.84,https://www.speedtest.net/result/c/91ac404a-8bfd-4ccd-8614-241eca646a35
TELUS - Vancouver; BC,3049,iPrimus,200.83,0.68,100.10,171.8,15.27,26.9,0.0,2022-06-06,07:15:57.03,36.36,https://www.speedtest.net/result/c/77c754fa-c8ad-4c0e-b320-5917f8bdc861
Telus - Edmonton; AB,3050,iPrimus,219.95,0.80,92.18,151.4,16.61,28.6,0.4,2022-06-06,07:16:32.71,34.68,https://www.speedtest.net/result/c/899af6f6-8a75-4183-abc5-954ec0cd2276
News Telecom - Amargosa,3051,iPrimus,490.11,0.90,53.23,70.0,3.18,5.6,1.2,2022-06-06,07:17:13.95,40.23,https://www.speedtest.net/result/c/511bec99-6c50-4838-bf51-0f9d8728634f
Cable & Wireless Seychelles - Victoria,3060,iPrimus,353.33,0.36,92.34,125.7,12.24,21.3,0.0,2022-06-06,07:18:03.27,37.22,https://www.speedtest.net/result/c/6e56be40-4497-4ab3-9373-701e3f25c5be
TIM Brasil - Rio de Janeiro,3065,iPrimus,428.86,2.51,83.40,111.8,10.95,14.2,0.0,2022-06-06,07:18:46.29,36.62,https://www.speedtest.net/result/c/f92cc0c2-e0fc-4492-aeb2-de532989ec08
TIM Brasil - Santo André,3068,iPrimus,402.03,0.46,97.43,136.7,11.58,20.3,0.0,2022-06-06,07:19:27.25,37.23,https://www.speedtest.net/result/c/9b687cd6-4d6e-4f4d-a1a9-342fac91db2d
PT. Pasifik Satelit Nusantara - Bekasi,3070,iPrimus,149.31,0.64,95.68,136.5,15.34,27.3,0.0,2022-06-06,07:20:05.06,35.22,https://www.speedtest.net/result/c/71c57e19-9be6-4490-b5ed-f6fc15b7945d
DSS Group - Chernivtsi,3076,iPrimus,292.80,0.44,7.07,9.9,7.04,9.8,0.5,2022-06-06,07:20:51.61,38.82,https://www.speedtest.net/result/c/043333bb-8769-4b06-8e96-3081a3f87db2
Commstream Communications - Winnipeg; MB,3077,iPrimus,273.27,0.48,103.15,150.1,17.05,27.5,0.0,2022-06-06,07:21:27.80,35.18,https://www.speedtest.net/result/c/ee1fab1c-9c71-4f70-9264-dc9398c6cd03
CJSC TransTeleCom - Yaroslavl,3088,iPrimus,368.83,0.66,42.11,60.4,9.89,17.2,0.0,2022-06-06,07:22:20.79,38.17,https://www.speedtest.net/result/c/aa06669b-15a7-4cb9-832e-776f0d5fef63
NTK - Kolomyia,3092,iPrimus,264.34,0.42,46.21,67.5,12.77,22.3,0.0,2022-06-06,07:23:02.09,36.29,https://www.speedtest.net/result/c/d6f4a46f-9ac1-43ff-b03f-b6fc391db91f
PROHOSTKG - Bishkek,3109,iPrimus,350.21,2.27,10.71,15.1,11.41,19.6,0.4,2022-06-06,07:24:03.91,37.76,https://www.speedtest.net/result/c/40ef31bf-aa2d-4edd-9976-6fdaf5d45d21
Matrix-Alchevsk - Alchevsk,3122,iPrimus,359.86,1.52,66.76,94.1,11.66,14.6,0.0,2022-06-06,07:24:56.99,35.19,https://www.speedtest.net/result/c/d60a7cea-d92e-4c26-8e6e-f4f2f118a2e3
Pendleton Fiber - Pendleton; OR,3126,iPrimus,201.66,0.47,105.29,163.8,16.41,25.3,0.0,2022-06-06,07:25:36.44,34.4,https://www.speedtest.net/result/c/db6f585d-4771-4459-a09d-1a317226ba97
Airtel Nigeria - Lagos,3132,iPrimus,370.24,0.92,73.69,95.6,13.95,23.1,0.0,2022-06-06,07:26:20.65,36.5,https://www.speedtest.net/result/c/88a6a29e-f194-4a77-b91e-5e5d5255eb3a
TRANSTELCO - Nogales,3152,iPrimus,188.98,0.49,87.58,128.2,17.27,30.4,0.0,2022-06-06,07:27:23.29,34.65,https://www.speedtest.net/result/c/fb140dd2-e368-4f66-be1d-b8932f1ee066
Plexicomm; LLC - Binghamton; NY,3156,iPrimus,248.22,0.43,89.26,130.3,15.68,27.7,0.0,2022-06-06,07:28:03.50,34.81,https://www.speedtest.net/result/c/9867c80e-7756-4157-b58f-8ac9ea48bbcb
FAST Telecommunication Co - Kaifan,3167,iPrimus,306.48,0.88,53.65,71.7,6.79,11.9,0.0,2022-06-06,07:28:54.18,36.25,https://www.speedtest.net/result/c/86a659c4-99c0-47df-8ce6-671d41e51bfe
Altecom - Manresa,3171,iPrimus,273.03,0.18,64.27,97.0,11.97,21.5,0.0,2022-06-06,07:29:35.45,36.23,https://www.speedtest.net/result/c/962b4b9a-6678-497e-a60f-7b5d09d2119c
CJSC "SeverTransTeleCom" - Syktyvkar,3173,iPrimus,334.58,0.61,49.68,72.8,11.62,14.3,0.0,2022-06-06,07:30:12.30,34.49,https://www.speedtest.net/result/c/f073801c-8f14-45fb-b0e6-8ea8a8f43ca7
Airtel Tanzania - Dar es Salaam,3174,iPrimus,489.05,0.52,76.37,102.5,8.66,14.9,0.0,2022-06-06,07:30:52.60,39.29,https://www.speedtest.net/result/c/db975c12-5497-4934-9248-8429bdc114c0
escom - Haskovo,3176,iPrimus,240.06,0.58,64.58,74.9,16.98,22.6,0.0,2022-06-06,07:31:27.77,32.8,https://www.speedtest.net/result/c/23d3455a-7f16-4bec-88cc-3fc8bfffd361
Stadtwerke Bruneck - Azienda Pubbliservizi Brunico - Brunico,3177,iPrimus,275.45,2.39,91.13,128.1,13.81,24.6,0.0,2022-06-06,07:32:04.69,35.9,https://www.speedtest.net/result/c/fbf4f0d4-fb0c-4e1d-b041-cb35819cd5f6
Montana State University - Bozeman; MT,3185,iPrimus,238.33,0.86,104.87,151.7,16.42,21.2,0.0,2022-06-06,07:32:49.14,33.67,https://www.speedtest.net/result/c/22738ce4-c07d-4168-8d56-83f345f9b6c8
iway AG - Zurich,3188,iPrimus,285.98,1.59,87.60,128.1,16.35,28.3,0.0,2022-06-06,07:33:28.75,35.91,https://www.speedtest.net/result/c/559a8e16-ce5e-411c-9792-9e75e3f7350b
INFINITUM - Guadalajara,3190,iPrimus,253.27,0.75,99.31,152.6,15.38,26.9,0.0,2022-06-06,07:34:06.40,34.89,https://www.speedtest.net/result/c/fbd99397-d637-41f8-92f9-d6f29633b755
INFINITUM - Puebla,3192,iPrimus,279.05,0.66,103.13,143.6,16.76,24.9,0.0,2022-06-06,07:34:43.60,34.84,https://www.speedtest.net/result/c/9e81e24c-2004-41e4-a6ae-e3500aec6fd9
INFINITUM - Tijuana,3193,iPrimus,223.31,0.96,96.33,139.2,16.25,28.8,0.0,2022-06-06,07:35:19.59,34.98,https://www.speedtest.net/result/c/f6381cb4-e594-4089-8301-c66fca84a823
INFINITUM - Hermosillo,3194,iPrimus,237.98,0.55,97.80,153.0,16.21,28.5,0.0,2022-06-06,07:35:55.19,34.59,https://www.speedtest.net/result/c/a9096d0e-e1ca-4acd-9372-b3a2c720d6a9
INFINITUM - Monterrey,3195,iPrimus,276.13,0.59,101.24,148.6,14.55,25.7,0.0,2022-06-06,07:36:31.92,35.72,https://www.speedtest.net/result/c/52fac936-d9b6-4cf8-a69e-26903805f33b
Zain KSA - Jeddah,3196,iPrimus,308.24,1.31,103.68,145.5,16.65,22.0,0.0,2022-06-06,07:37:10.24,37.32,https://www.speedtest.net/result/c/508a5f48-c93a-4f70-87e7-c4b8339cfd5e
Cyberneticos CPD - Puerto de Santa María,3198,iPrimus,254.65,0.60,97.58,139.4,16.78,27.3,0.0,2022-06-06,07:37:49.15,36.54,https://www.speedtest.net/result/c/3ea2b45e-d63f-457d-b64c-9d5da0738281
NEXT LAYER GmbH - Vienna,3199,iPrimus,284.05,0.70,106.15,151.4,14.10,24.7,0.0,2022-06-06,07:38:26.19,36.02,https://www.speedtest.net/result/c/c0d66a79-d882-426f-973f-d7dac01b1852
CJ2 Hosting B.V. - Groningen,3200,iPrimus,310.19,1.30,65.86,93.5,7.49,9.8,0.0,2022-06-06,07:39:01.51,34.32,https://www.speedtest.net/result/c/8d61b7a0-ad03-4579-94ea-18297f610aff
Ltd. "Flex" - Noginsk,3202,iPrimus,293.37,0.61,92.15,123.8,14.34,24.8,0.0,2022-06-06,07:39:39.63,35.75,https://www.speedtest.net/result/c/38620396-892e-4a2e-a770-9210418526c5
Zain KSA - Riyadh,3208,iPrimus,206.50,0.29,109.41,178.7,17.29,29.7,0.0,2022-06-06,07:40:25.22,37.16,https://www.speedtest.net/result/c/7f2da3f0-2847-42ae-8117-1aeeaf18424b
IP-Connect LLC - Vinnytsia,3211,iPrimus,317.90,1.03,67.95,93.7,12.13,20.7,0.0,2022-06-06,07:41:08.79,39.44,https://www.speedtest.net/result/c/d7b0c44b-5fbb-4aef-ae4c-c138a84242ba
Babilon-M - Dushanbe,3212,iPrimus,402.10,1.67,78.54,106.5,9.34,11.3,0.0,2022-06-06,07:41:45.90,36.11,https://www.speedtest.net/result/c/c8dc9810-4796-474c-b8b5-8e46d13bc030
INFINITUM - Mexico City,3213,iPrimus,220.62,2.28,97.56,157.8,17.14,21.6,0.0,2022-06-06,07:42:19.36,32.44,https://www.speedtest.net/result/c/d10d2060-a625-4e42-bb28-aab4d1adb4e2
ALASAS Telecom & IT Solutions LTD - Al Basrah,3214,iPrimus,371.75,0.43,93.70,150.6,13.84,23.9,0.0,2022-06-06,07:42:59.39,39.03,https://www.speedtest.net/result/c/7618ac8a-5721-45df-bc54-3b1f824bf1c8
COTEL LTDA. - Villa Gesell,3215,iPrimus,429.19,0.42,62.08,81.1,11.86,19.8,0.0,2022-06-06,07:43:39.00,38.6,https://www.speedtest.net/result/c/299cedc8-593f-4b5d-9209-4227822c56b7
Magticom Ltd. - Tbilisi,3216,iPrimus,376.45,1.14,72.02,100.7,10.35,10.9,0.0,2022-06-06,07:44:13.40,33.38,https://www.speedtest.net/result/c/034b30c2-31dd-4b03-8743-4daaf5347724
INFINITUM - Merida,3221,iPrimus,306.05,0.80,84.71,118.9,15.46,27.2,0.0,2022-06-06,07:44:55.44,35.66,https://www.speedtest.net/result/c/5e0a52c0-7741-458e-97a0-a538cea6c292
RostNet - Oleshki,3222,iPrimus,366.32,0.35,59.85,84.7,11.25,19.7,0.0,2022-06-06,07:45:34.07,37.62,https://www.speedtest.net/result/c/8b351af7-f9ce-4df9-a8e3-e087825ef001
Race Communications - Mojave; CA,3223,iPrimus,181.25,0.55,105.92,168.1,16.71,27.6,0.0,2022-06-06,07:46:11.77,36.69,https://www.speedtest.net/result/c/6e474d75-665c-4203-ac9c-4acb550c867d
KRT-NET - Wroclaw,3225,iPrimus,314.77,1.01,57.75,82.3,11.39,16.7,0.4,2022-06-06,07:46:53.29,38.93,https://www.speedtest.net/result/c/61f4297d-6443-4255-b528-890c85d92125
SIG-Telecom - Geneva,3228,iPrimus,250.69,0.55,92.96,138.2,15.71,27.9,0.0,2022-06-06,07:47:33.15,35.76,https://www.speedtest.net/result/c/def7761e-3643-4f7e-b81c-bed11d779ed2
Micso - Pescara,3231,iPrimus,251.76,0.67,57.03,86.2,14.89,25.3,0.0,2022-06-06,07:48:13.06,35.44,https://www.speedtest.net/result/c/05e86a4a-9a3b-474f-8500-887906e833a7
